valid_time,lead,src,month,hour,wd_ob,ws_ob,t_fc,t_ob,w_fc,w_ob,d_fc,d_ob,p_fc,p_ob,c_fc,c_ob
2026-09-09T17:00,12,harmonie,9,17,360,4.1,10.0,10,3.0,4.1,337.5,360,,,5,0
2026-09-09T17:00,12,metno,9,17,360,4.1,10.7,10,2.7,4.1,2.4,360,0.0,,80.5,0
2026-09-09T17:00,12,jolly,9,17,360,4.1,11.39,10,3.81,4.1,357.5,360,0.0,,61,0
2026-09-09T17:00,6,dmi,9,17,360,4.1,9.5,10,2.2,4.1,355,360,0.0,,1,0
2026-09-09T17:00,6,knmi,9,17,360,4.1,9.7,10,2.2,4.1,351,360,0.0,,100,0
2026-09-09T17:00,6,ecmwf,9,17,360,4.1,10.2,10,2.1,4.1,357,360,0.0,,100,0
2026-09-09T17:00,6,icon,9,17,360,4.1,10.1,10,1.84,4.1,29,360,0.0,,69,0
2026-09-09T17:00,6,ukmo,9,17,360,4.1,11.1,10,2.4,4.1,351,360,0.0,,100,0
2026-09-09T17:00,6,mfr,9,17,360,4.1,10.0,10,2.33,4.1,10,360,0.0,,100,0
2026-09-09T17:00,6,gfs,9,17,360,4.1,10.9,10,2.31,4.1,355,360,0.0,,100,0
2026-09-09T17:00,6,harmonie,9,17,360,4.1,10.0,10,3.0,4.1,337.5,360,,,5,0
2026-09-09T17:00,6,metno,9,17,360,4.1,10.4,10,2.8,4.1,2.8,360,0.0,,76.6,0
2026-09-09T17:00,6,jolly,9,17,360,4.1,9.63,10,3.73,4.1,350.9,360,0.0,,57,0
2026-09-09T17:00,1,dmi,9,17,360,4.1,9.5,10,2.2,4.1,355,360,0.0,,1,0
2026-09-09T17:00,1,knmi,9,17,360,4.1,10.3,10,2.2,4.1,353,360,0.0,,43,0
2026-09-09T17:00,1,ecmwf,9,17,360,4.1,10.3,10,2.61,4.1,4,360,0.0,,75,0
2026-09-09T17:00,1,icon,9,17,360,4.1,11.4,10,1.7,4.1,360,360,0.0,,71,0
2026-09-09T17:00,1,ukmo,9,17,360,4.1,14.6,10,0.4,4.1,180,360,0.0,,67,0
2026-09-09T17:00,1,mfr,9,17,360,4.1,9.6,10,0.73,4.1,344,360,0.0,,100,0
2026-09-09T17:00,1,gfs,9,17,360,4.1,11.9,10,3.0,4.1,2,360,0.0,,100,0
2026-09-09T17:00,1,harmonie,9,17,360,4.1,10.0,10,3.0,4.1,0,360,,,70,0
2026-09-09T17:00,1,metno,9,17,360,4.1,10.7,10,2.7,4.1,5.2,360,0.0,,69.5,0
2026-09-09T17:00,1,jolly,9,17,360,4.1,9.77,10,3.58,4.1,8.5,360,0.0,,55,0
2026-09-09T22:00,48,dmi,9,22,220,2.1,7.2,6,0.7,2.1,177,220,0.0,,64,0
2026-09-09T22:00,48,knmi,9,22,220,2.1,7.3,6,0.9,2.1,184,220,0.0,,58,0
2026-09-09T22:00,48,ecmwf,9,22,220,2.1,8.5,6,1.02,2.1,191,220,0.0,,69,0
2026-09-09T22:00,48,icon,9,22,220,2.1,8.7,6,1.63,2.1,133,220,0.0,,90,0
2026-09-09T22:00,48,ukmo,9,22,220,2.1,8.1,6,0.7,2.1,290,220,0.0,,100,0
2026-09-09T22:00,48,mfr,9,22,220,2.1,8.6,6,0.92,2.1,221,220,0.0,,28,0
2026-09-09T22:00,48,gfs,9,22,220,2.1,7.1,6,0.32,2.1,198,220,0.0,,100,0
2026-09-09T22:00,48,harmonie,9,22,220,2.1,7.0,6,1.0,2.1,22.5,220,,,30,0
2026-09-09T22:00,48,metno,9,22,220,2.1,8.8,6,1.1,2.1,199.4,220,0.0,,69.5,0
2026-09-09T22:00,48,jolly,9,22,220,2.1,11.8,6,1.41,2.1,199.3,220,0.0,,64,0
2026-09-09T22:00,24,dmi,9,22,220,2.1,7.8,6,0.4,2.1,293,220,0.0,,94,0
2026-09-09T22:00,24,knmi,9,22,220,2.1,7.8,6,0.3,2.1,111,220,0.0,,54,0
2026-09-09T22:00,24,ecmwf,9,22,220,2.1,8.7,6,0.95,2.1,198,220,0.0,,79,0
2026-09-09T22:00,24,icon,9,22,220,2.1,8.9,6,1.88,2.1,155,220,0.1,,100,0
2026-09-09T22:00,24,ukmo,9,22,220,2.1,10.6,6,2.7,2.1,177,220,0.0,,61,0
2026-09-09T22:00,24,mfr,9,22,220,2.1,8.3,6,1.5,2.1,184,220,0.0,,29,0
2026-09-09T22:00,24,gfs,9,22,220,2.1,7.6,6,1.25,2.1,209,220,0.0,,5,0
2026-09-09T22:00,24,harmonie,9,22,220,2.1,7.0,6,1.0,2.1,337.5,220,,,70,0
2026-09-09T22:00,24,metno,9,22,220,2.1,8.6,6,1.7,2.1,187.8,220,0.0,,95.3,0
2026-09-09T22:00,24,jolly,9,22,220,2.1,9.91,6,1.91,2.1,181.1,220,0.0,,60,0
2026-09-09T22:00,6,dmi,9,22,220,2.1,7.6,6,1.1,2.1,183,220,0.0,,1,0
2026-09-09T22:00,6,knmi,9,22,220,2.1,7.7,6,0.6,2.1,185,220,0.0,,100,0
2026-09-09T22:00,6,ecmwf,9,22,220,2.1,8.9,6,0.36,2.1,214,220,0.0,,100,0
2026-09-09T22:00,6,icon,9,22,220,2.1,8.5,6,2.19,2.1,137,220,0.0,,83,0
2026-09-09T22:00,6,ukmo,9,22,220,2.1,7.4,6,1.4,2.1,198,220,0.0,,73,0
2026-09-09T22:00,6,mfr,9,22,220,2.1,8.0,6,0.81,2.1,210,220,0.0,,100,0
2026-09-09T22:00,6,gfs,9,22,220,2.1,10.0,6,1.39,2.1,210,220,0.0,,86,0
2026-09-09T22:00,6,harmonie,9,22,220,2.1,7.0,6,1.0,2.1,292.5,220,,,95,0
2026-09-09T22:00,6,metno,9,22,220,2.1,8.9,6,0.7,2.1,177.7,220,0.0,,100.0,0
2026-09-09T22:00,6,jolly,9,22,220,2.1,7.49,6,1.81,2.1,186.3,220,0.0,,57,0
2026-09-09T22:00,3,dmi,9,22,220,2.1,7.0,6,0.5,2.1,209,220,0.0,,17,0
2026-09-09T22:00,3,knmi,9,22,220,2.1,7.4,6,1.1,2.1,137,220,0.0,,100,0
2026-09-09T22:00,3,ecmwf,9,22,220,2.1,8.9,6,0.36,2.1,214,220,0.0,,100,0
2026-09-09T22:00,3,icon,9,22,220,2.1,8.3,6,1.77,2.1,133,220,0.0,,85,0
2026-09-09T22:00,3,ukmo,9,22,220,2.1,7.4,6,1.4,2.1,198,220,0.0,,73,0
2026-09-09T22:00,3,mfr,9,22,220,2.1,8.0,6,0.81,2.1,210,220,0.0,,100,0
2026-09-09T22:00,3,gfs,9,22,220,2.1,10.2,6,1.26,2.1,198,220,0.0,,100,0
2026-09-09T22:00,3,harmonie,9,22,220,2.1,7.0,6,1.0,2.1,292.5,220,,,95,0
2026-09-09T22:00,3,metno,9,22,220,2.1,8.7,6,0.5,2.1,163.6,220,0.0,,99.2,0
2026-09-09T22:00,3,jolly,9,22,220,2.1,6.33,6,1.76,2.1,180.5,220,0.0,,61,0
2026-09-09T20:00,1,dmi,9,20,340,2.1,7.9,8,1.2,2.1,15,340,0.0,,100,0
2026-09-09T20:00,1,knmi,9,20,340,2.1,8.3,8,1.0,2.1,33,340,0.0,,100,0
2026-09-09T20:00,1,ecmwf,9,20,340,2.1,9.3,8,0.51,2.1,349,340,0.0,,81,0
2026-09-09T20:00,1,icon,9,20,340,2.1,9.3,8,1.21,2.1,114,340,0.0,,92,0
2026-09-09T20:00,1,ukmo,9,20,340,2.1,9.7,8,1.3,2.1,342,340,0.0,,92,0
2026-09-09T20:00,1,mfr,9,20,340,2.1,8.8,8,1.03,2.1,209,340,0.0,,53,0
2026-09-09T20:00,1,gfs,9,20,340,2.1,9.5,8,1.12,2.1,80,340,0.0,,100,0
2026-09-09T20:00,1,harmonie,9,20,340,2.1,8.0,8,1.0,2.1,0,340,,,95,0
2026-09-09T20:00,1,metno,9,20,340,2.1,9.1,8,0.5,2.1,176.2,340,0.0,,95.3,0
2026-09-09T20:00,1,jolly,9,20,340,2.1,7.76,8,2.45,2.1,63.8,340,0.0,,61,0
2026-09-10T01:00,48,dmi,9,1,250,1.5,7.5,7,1.1,1.5,322,250,0.2,,100,0
2026-09-10T01:00,48,knmi,9,1,250,1.5,7.7,7,1.5,1.5,314,250,0.1,,100,0
2026-09-10T01:00,48,ecmwf,9,1,250,1.5,8.4,7,1.43,1.5,168,250,0.0,,81,0
2026-09-10T01:00,48,icon,9,1,250,1.5,9.3,7,2.51,1.5,151,250,0.0,,76,0
2026-09-10T01:00,48,ukmo,9,1,250,1.5,8.2,7,1.6,1.5,163,250,0.0,,92,0
2026-09-10T01:00,48,mfr,9,1,250,1.5,9.7,7,3.8,1.5,207,250,0.0,,34,0
2026-09-10T01:00,48,gfs,9,1,250,1.5,8.1,7,3.1,1.5,201,250,0.0,,100,0
2026-09-10T01:00,48,harmonie,9,1,250,1.5,7.0,7,1.0,1.5,270,250,,,90,0
2026-09-10T01:00,48,metno,9,1,250,1.5,8.4,7,1.9,1.5,173.9,250,0.4,,84.4,0
2026-09-10T01:00,48,jolly,9,1,250,1.5,12.11,7,2.33,1.5,202.8,250,0.06,,79,0
2026-09-10T01:00,24,dmi,9,1,250,1.5,8.2,7,2.2,1.5,175,250,0.0,,100,0
2026-09-10T01:00,24,knmi,9,1,250,1.5,8.8,7,2.7,1.5,172,250,0.0,,79,0
2026-09-10T01:00,24,ecmwf,9,1,250,1.5,8.4,7,1.63,1.5,169,250,0.0,,68,0
2026-09-10T01:00,24,icon,9,1,250,1.5,9.2,7,2.44,1.5,145,250,0.3,,100,0
2026-09-10T01:00,24,ukmo,9,1,250,1.5,10.5,7,4.3,1.5,154,250,0.0,,91,0
2026-09-10T01:00,24,mfr,9,1,250,1.5,8.2,7,2.79,1.5,201,250,0.0,,11,0
2026-09-10T01:00,24,gfs,9,1,250,1.5,7.7,7,3.7,1.5,199,250,0.0,,5,0
2026-09-10T01:00,24,harmonie,9,1,250,1.5,8.0,7,2.0,1.5,202.5,250,,,95,0
2026-09-10T01:00,24,metno,9,1,250,1.5,10.0,7,2.6,1.5,164.2,250,0.0,,47.7,0
2026-09-10T01:00,24,jolly,9,1,250,1.5,10.36,7,3.2,1.5,182.3,250,0.01,,61,0
2026-09-10T01:00,6,dmi,9,1,250,1.5,8.1,7,2.1,1.5,197,250,0.3,,100,0
2026-09-10T01:00,6,knmi,9,1,250,1.5,9.0,7,2.0,1.5,204,250,0.3,,100,0
2026-09-10T01:00,6,ecmwf,9,1,250,1.5,9.2,7,1.2,1.5,180,250,0.2,,100,0
2026-09-10T01:00,6,icon,9,1,250,1.5,8.6,7,2.27,1.5,131,250,0.0,,100,0
2026-09-10T01:00,6,ukmo,9,1,250,1.5,8.1,7,1.9,1.5,150,250,0.0,,53,0
2026-09-10T01:00,6,mfr,9,1,250,1.5,8.6,7,2.79,1.5,201,250,0.0,,100,0
2026-09-10T01:00,6,gfs,9,1,250,1.5,8.9,7,3.63,1.5,172,250,0.0,,100,0
2026-09-10T01:00,6,harmonie,9,1,250,1.5,9.0,7,3.0,1.5,180,250,,,95,0
2026-09-10T01:00,6,metno,9,1,250,1.5,8.4,7,1.5,1.5,168.8,250,0.0,,100.0,0
2026-09-10T01:00,6,jolly,9,1,250,1.5,8.16,7,3.07,1.5,170.5,250,0.13,,62,0
2026-09-10T01:00,3,dmi,9,1,250,1.5,7.4,7,0.8,1.5,269,250,0.3,,97,0
2026-09-10T01:00,3,knmi,9,1,250,1.5,8.0,7,1.8,1.5,236,250,0.2,,91,0
2026-09-10T01:00,3,ecmwf,9,1,250,1.5,9.0,7,1.2,1.5,180,250,0.0,,100,0
2026-09-10T01:00,3,icon,9,1,250,1.5,8.0,7,2.12,1.5,135,250,0.0,,82,0
2026-09-10T01:00,3,ukmo,9,1,250,1.5,8.6,7,2.6,1.5,144,250,0.0,,97,0
2026-09-10T01:00,3,mfr,9,1,250,1.5,8.2,7,2.47,1.5,194,250,0.0,,82,0
2026-09-10T01:00,3,gfs,9,1,250,1.5,8.9,7,3.63,1.5,172,250,0.0,,100,0
2026-09-10T01:00,3,harmonie,9,1,250,1.5,7.0,7,1.0,1.5,225,250,,,90,0
2026-09-10T01:00,3,metno,9,1,250,1.5,8.4,7,1.5,1.5,168.8,250,0.0,,100.0,0
2026-09-10T01:00,3,jolly,9,1,250,1.5,6.28,7,2.62,1.5,185.8,250,0.1,,62,0
2026-09-09T23:00,12,dmi,9,23,141.0,0.5,7.6,5.7,1.1,0.5,229,141.0,0.0,,1,0
2026-09-09T23:00,12,knmi,9,23,141.0,0.5,7.8,5.7,1.0,0.5,145,141.0,0.0,,100,0
2026-09-09T23:00,12,ecmwf,9,23,141.0,0.5,9.0,5.7,0.91,0.5,186,141.0,0.1,,100,0
2026-09-09T23:00,12,icon,9,23,141.0,0.5,8.6,5.7,2.3,0.5,146,141.0,0.2,,83,0
2026-09-09T23:00,12,ukmo,9,23,141.0,0.5,8.5,5.7,2.1,0.5,163,141.0,0.0,,69,0
2026-09-09T23:00,12,mfr,9,23,141.0,0.5,8.2,5.7,0.22,0.5,243,141.0,0.0,,98,0
2026-09-09T23:00,12,gfs,9,23,141.0,0.5,8.9,5.7,2.9,0.5,182,141.0,0.0,,70,0
2026-09-09T23:00,12,harmonie,9,23,141.0,0.5,7.0,5.7,1.0,0.5,202.5,141.0,,,70,0
2026-09-09T23:00,12,metno,9,23,141.0,0.5,8.9,5.7,1.3,0.5,195.8,141.0,0.2,,97.7,0
2026-09-09T23:00,12,jolly,9,23,141.0,0.5,8.73,5.7,2.05,0.5,168.6,141.0,0.01,,64,0
2026-09-09T23:00,1,dmi,9,23,141.0,0.5,6.6,5.7,0.8,0.5,158,141.0,0.0,,100,0
2026-09-09T23:00,1,knmi,9,23,141.0,0.5,6.7,5.7,0.4,0.5,325,141.0,0.0,,100,0
2026-09-09T23:00,1,ecmwf,9,23,141.0,0.5,8.8,5.7,0.76,0.5,203,141.0,0.0,,81,0
2026-09-09T23:00,1,icon,9,23,141.0,0.5,7.8,5.7,1.56,0.5,140,141.0,0.0,,79,0
2026-09-09T23:00,1,ukmo,9,23,141.0,0.5,6.8,5.7,1.1,0.5,131,141.0,0.0,,97,0
2026-09-09T23:00,1,mfr,9,23,141.0,0.5,7.9,5.7,0.86,0.5,234,141.0,0.0,,91,0
2026-09-09T23:00,1,gfs,9,23,141.0,0.5,9.8,5.7,2.41,0.5,175,141.0,0.0,,100,0
2026-09-09T23:00,1,metno,9,23,141.0,0.5,8.9,5.7,1.0,0.5,166.9,141.0,0.0,,95.3,0
2026-09-09T23:00,1,jolly,9,23,141.0,0.5,6.78,5.7,1.89,0.5,186.4,141.0,0.0,,62,0
2026-09-10T05:00,48,dmi,9,5,,1.0,9.0,7,2.8,1.0,316,,0.7,,100,75
2026-09-10T05:00,48,knmi,9,5,,1.0,9.0,7,2.8,1.0,315,,0.7,,100,75
2026-09-10T05:00,48,ecmwf,9,5,,1.0,9.3,7,0.2,1.0,90,,0.0,,74,75
2026-09-10T05:00,48,icon,9,5,,1.0,9.4,7,3.08,1.0,144,,0.0,,75,75
2026-09-10T05:00,48,ukmo,9,5,,1.0,10.0,7,2.7,1.0,118,,0.0,,99,75
2026-09-10T05:00,48,mfr,9,5,,1.0,7.9,7,0.22,1.0,243,,0.1,,55,75
2026-09-10T05:00,48,gfs,9,5,,1.0,9.8,7,2.27,1.0,139,,0.0,,100,75
2026-09-10T05:00,48,harmonie,9,5,,1.0,9.0,7,2.0,1.0,270,,,,95,75
2026-09-10T05:00,48,metno,9,5,,1.0,9.4,7,1.5,1.0,69.5,,0.0,,85.9,75
2026-09-10T05:00,48,jolly,9,5,,1.0,13.13,7,2.39,1.0,130.7,,0.29,,81,75
2026-09-10T05:00,24,dmi,9,5,,1.0,9.5,7,2.0,1.0,218,,0.0,,100,75
2026-09-10T05:00,24,knmi,9,5,,1.0,9.5,7,2.0,1.0,217,,0.0,,100,75
2026-09-10T05:00,24,ecmwf,9,5,,1.0,9.1,7,0.71,1.0,135,,0.2,,69,75
2026-09-10T05:00,24,icon,9,5,,1.0,9.0,7,1.89,1.0,148,,0.0,,78,75
2026-09-10T05:00,24,ukmo,9,5,,1.0,10.7,7,2.7,1.0,134,,0.0,,100,75
2026-09-10T05:00,24,mfr,9,5,,1.0,8.0,7,0.5,1.0,217,,0.0,,72,75
2026-09-10T05:00,24,gfs,9,5,,1.0,9.2,7,3.07,1.0,161,,0.0,,98,75
2026-09-10T05:00,24,harmonie,9,5,,1.0,10.0,7,3.0,1.0,180,,,,95,75
2026-09-10T05:00,24,metno,9,5,,1.0,9.5,7,1.9,1.0,141.1,,0.3,,100.0,75
2026-09-10T05:00,24,jolly,9,5,,1.0,10.52,7,2.48,1.0,181.2,,0.01,,77,75
2026-09-10T04:00,12,dmi,9,4,22.0,2.1,10.2,7.0,4.8,2.1,162,22.0,0.0,,1,75
2026-09-10T04:00,12,knmi,9,4,22.0,2.1,9.8,7.0,3.0,2.1,207,22.0,0.0,,100,75
2026-09-10T04:00,12,ecmwf,9,4,22.0,2.1,9.6,7.0,1.97,2.1,156,22.0,0.3,,100,75
2026-09-10T04:00,12,icon,9,4,22.0,2.1,9.1,7.0,2.24,2.1,153,22.0,0.2,,95,75
2026-09-10T04:00,12,ukmo,9,4,22.0,2.1,9.8,7.0,2.8,2.1,145,22.0,0.0,,100,75
2026-09-10T04:00,12,mfr,9,4,22.0,2.1,8.9,7.0,1.61,2.1,210,22.0,0.0,,93,75
2026-09-10T04:00,12,gfs,9,4,22.0,2.1,9.5,7.0,3.26,2.1,162,22.0,0.0,,100,75
2026-09-10T04:00,12,harmonie,9,4,22.0,2.1,8.0,7.0,2.0,2.1,225,22.0,,,95,75
2026-09-10T04:00,12,metno,9,4,22.0,2.1,9.7,7.0,3.7,2.1,164.5,22.0,0.3,,100.0,75
2026-09-10T04:00,12,jolly,9,4,22.0,2.1,9.35,7.0,3.64,2.1,162.3,22.0,0.02,,67,75
2026-09-10T04:00,6,dmi,9,4,22.0,2.1,9.7,7.0,3.3,2.1,190,22.0,0.1,,100,75
2026-09-10T04:00,6,knmi,9,4,22.0,2.1,9.4,7.0,2.1,2.1,170,22.0,0.1,,100,75
2026-09-10T04:00,6,ecmwf,9,4,22.0,2.1,9.2,7.0,1.08,2.1,158,22.0,0.2,,100,75
2026-09-10T04:00,6,icon,9,4,22.0,2.1,8.8,7.0,1.66,2.1,147,22.0,0.6,,100,75
2026-09-10T04:00,6,ukmo,9,4,22.0,2.1,10.2,7.0,3.4,2.1,146,22.0,0.0,,100,75
2026-09-10T04:00,6,mfr,9,4,22.0,2.1,8.6,7.0,2.28,2.1,203,22.0,0.0,,100,75
2026-09-10T04:00,6,gfs,9,4,22.0,2.1,9.8,7.0,3.31,2.1,155,22.0,0.0,,100,75
2026-09-10T04:00,6,harmonie,9,4,22.0,2.1,8.0,7.0,2.0,2.1,180,22.0,,,90,75
2026-09-10T04:00,6,metno,9,4,22.0,2.1,9.4,7.0,1.8,2.1,153.7,22.0,0.2,,99.2,75
2026-09-10T04:00,6,jolly,9,4,22.0,2.1,8.47,7.0,3.17,2.1,164.8,22.0,0.07,,67,75
2026-09-10T04:00,3,dmi,9,4,22.0,2.1,10.1,7.0,4.3,2.1,183,22.0,0.0,,100,75
2026-09-10T04:00,3,knmi,9,4,22.0,2.1,8.9,7.0,1.4,2.1,191,22.0,0.0,,100,75
2026-09-10T04:00,3,ecmwf,9,4,22.0,2.1,9.2,7.0,1.08,2.1,158,22.0,0.2,,100,75
2026-09-10T04:00,3,icon,9,4,22.0,2.1,9.1,7.0,2.06,2.1,151,22.0,0.2,,100,75
2026-09-10T04:00,3,ukmo,9,4,22.0,2.1,10.2,7.0,3.4,2.1,146,22.0,0.0,,100,75
2026-09-10T04:00,3,mfr,9,4,22.0,2.1,8.6,7.0,2.28,2.1,203,22.0,0.0,,100,75
2026-09-10T04:00,3,gfs,9,4,22.0,2.1,9.8,7.0,2.86,2.1,144,22.0,0.0,,100,75
2026-09-10T04:00,3,harmonie,9,4,22.0,2.1,8.0,7.0,3.0,2.1,180,22.0,,,90,75
2026-09-10T04:00,3,metno,9,4,22.0,2.1,9.4,7.0,1.8,2.1,153.7,22.0,0.2,,99.2,75
2026-09-10T04:00,3,jolly,9,4,22.0,2.1,7.52,7.0,3.3,2.1,179.2,22.0,0.02,,67,75
2026-09-10T02:00,1,dmi,9,2,,0.5,7.9,6,1.2,0.5,225,,0.2,,95,0
2026-09-10T02:00,1,knmi,9,2,,0.5,7.2,6,0.7,0.5,305,,0.3,,100,0
2026-09-10T02:00,1,ecmwf,9,2,,0.5,9.1,6,1.4,0.5,176,,0.0,,100,0
2026-09-10T02:00,1,icon,9,2,,0.5,8.5,6,1.91,0.5,137,,0.1,,97,0
2026-09-10T02:00,1,ukmo,9,2,,0.5,9.7,6,2.2,0.5,153,,0.0,,83,0
2026-09-10T02:00,1,mfr,9,2,,0.5,8.3,6,1.53,0.5,191,,0.1,,93,0
2026-09-10T02:00,1,gfs,9,2,,0.5,9.6,6,3.79,0.5,168,,0.0,,100,0
2026-09-10T02:00,1,harmonie,9,2,,0.5,7.0,6,2.0,0.5,157.5,,,,90,0
2026-09-10T02:00,1,metno,9,2,,0.5,9.2,6,2.0,0.5,177.9,,0.0,,100.0,0
2026-09-10T02:00,1,jolly,9,2,,0.5,7.15,6,2.59,0.5,182.9,,0.11,,65,0
2026-09-10T11:00,48,dmi,9,11,20,2.1,9.6,10,2.7,2.1,346,20,0.2,,100,75
2026-09-10T11:00,48,knmi,9,11,20,2.1,11.0,10,1.7,2.1,281,20,0.7,,100,75
2026-09-10T11:00,48,ecmwf,9,11,20,2.1,11.9,10,0.67,2.1,153,20,0.1,,100,75
2026-09-10T11:00,48,icon,9,11,20,2.1,12.0,10,1.56,2.1,140,20,0.1,,100,75
2026-09-10T11:00,48,ukmo,9,11,20,2.1,11.9,10,0.1,2.1,139,20,0.0,,100,75
2026-09-10T11:00,48,mfr,9,11,20,2.1,10.7,10,1.7,2.1,320,20,0.0,,33,75
2026-09-10T11:00,48,gfs,9,11,20,2.1,10.0,10,1.6,2.1,94,20,0.1,,100,75
2026-09-10T11:00,48,harmonie,9,11,20,2.1,9.0,10,3.0,2.1,337.5,20,,,90,75
2026-09-10T11:00,48,metno,9,11,20,2.1,11.5,10,1.8,2.1,165.1,20,0.0,,88.3,75
2026-09-10T11:00,48,jolly,9,11,20,2.1,14.78,10,2.06,2.1,112.2,20,0.19,,84,75
2026-09-10T11:00,24,dmi,9,11,20,2.1,11.1,10,3.1,2.1,154,20,0.1,,1,75
2026-09-10T11:00,24,knmi,9,11,20,2.1,11.3,10,4.7,2.1,147,20,0.0,,100,75
2026-09-10T11:00,24,ecmwf,9,11,20,2.1,11.0,10,2.0,2.1,37,20,0.2,,70,75
2026-09-10T11:00,24,icon,9,11,20,2.1,10.9,10,2.13,2.1,139,20,0.3,,100,75
2026-09-10T11:00,24,ukmo,9,11,20,2.1,12.2,10,2.8,2.1,118,20,0.0,,100,75
2026-09-10T11:00,24,mfr,9,11,20,2.1,10.7,10,1.39,2.1,339,20,0.0,,43,75
2026-09-10T11:00,24,gfs,9,11,20,2.1,9.6,10,1.41,2.1,98,20,1.4,,100,75
2026-09-10T11:00,24,harmonie,9,11,20,2.1,13.0,10,2.0,2.1,202.5,20,,,95,75
2026-09-10T11:00,24,metno,9,11,20,2.1,10.9,10,3.0,2.1,30.6,20,0.3,,100.0,75
2026-09-10T11:00,24,jolly,9,11,20,2.1,12.51,10,2.72,2.1,134.1,20,0.12,,71,75
2026-09-10T11:00,6,dmi,9,11,20,2.1,10.9,10,3.9,2.1,140,20,0.1,,100,75
2026-09-10T11:00,6,knmi,9,11,20,2.1,10.9,10,3.9,2.1,139,20,0.1,,100,75
2026-09-10T11:00,6,ecmwf,9,11,20,2.1,10.9,10,1.7,2.1,50,20,0.2,,75,75
2026-09-10T11:00,6,icon,9,11,20,2.1,11.4,10,1.97,2.1,120,20,0.0,,100,75
2026-09-10T11:00,6,ukmo,9,11,20,2.1,11.7,10,0.7,2.1,49,20,0.0,,100,75
2026-09-10T11:00,6,mfr,9,11,20,2.1,11.3,10,1.26,2.1,18,20,0.0,,94,75
2026-09-10T11:00,6,gfs,9,11,20,2.1,9.9,10,1.5,2.1,90,20,0.0,,100,75
2026-09-10T11:00,6,harmonie,9,11,20,2.1,12.0,10,1.0,2.1,292.5,20,,,95,75
2026-09-10T11:00,6,metno,9,11,20,2.1,10.8,10,2.5,2.1,27.8,20,0.2,,98.4,75
2026-09-10T11:00,6,jolly,9,11,20,2.1,9.92,10,2.13,2.1,80.1,20,0.05,,64,75
2026-09-10T07:00,12,dmi,9,7,10,2.6,9.1,7,0.8,2.6,276,10,0.3,,100,75
2026-09-10T07:00,12,knmi,9,7,10,2.6,8.4,7,1.7,2.6,321,10,0.5,,100,75
2026-09-10T07:00,12,ecmwf,9,7,10,2.6,9.5,7,0.86,2.6,126,10,0.3,,100,75
2026-09-10T07:00,12,icon,9,7,10,2.6,9.0,7,2.02,2.6,147,10,0.2,,100,75
2026-09-10T07:00,12,ukmo,9,7,10,2.6,10.4,7,2.9,2.6,127,10,0.2,,100,75
2026-09-10T07:00,12,mfr,9,7,10,2.6,8.9,7,0.61,2.6,189,10,0.1,,100,75
2026-09-10T07:00,12,gfs,9,7,10,2.6,9.5,7,1.98,2.6,131,10,0.3,,100,75
2026-09-10T07:00,12,harmonie,9,7,10,2.6,10.0,7,5.0,2.6,157.5,10,,,95,75
2026-09-10T07:00,12,metno,9,7,10,2.6,9.4,7,1.3,2.6,55.8,10,0.2,,99.2,75
2026-09-10T07:00,12,jolly,9,7,10,2.6,8.83,7,2.76,2.6,92.2,10,0.23,,74,75
2026-09-10T07:00,6,dmi,9,7,10,2.6,8.5,7,1.3,2.6,323,10,0.2,,100,75
2026-09-10T07:00,6,knmi,9,7,10,2.6,9.2,7,2.4,2.6,193,10,0.1,,100,75
2026-09-10T07:00,6,ecmwf,9,7,10,2.6,9.3,7,0.63,2.6,72,10,0.2,,100,75
2026-09-10T07:00,6,icon,9,7,10,2.6,9.4,7,2.22,2.6,144,10,0.0,,100,75
2026-09-10T07:00,6,ukmo,9,7,10,2.6,10.6,7,3.7,2.6,136,10,0.0,,100,75
2026-09-10T07:00,6,mfr,9,7,10,2.6,8.7,7,0.45,2.6,27,10,0.1,,69,75
2026-09-10T07:00,6,gfs,9,7,10,2.6,9.4,7,1.57,2.6,117,10,0.5,,100,75
2026-09-10T07:00,6,harmonie,9,7,10,2.6,8.0,7,1.0,2.6,315,10,,,90,75
2026-09-10T07:00,6,metno,9,7,10,2.6,9.4,7,1.3,2.6,55.8,10,0.2,,99.2,75
2026-09-10T07:00,6,jolly,9,7,10,2.6,8.2,7,1.62,2.6,88.0,10,0.11,,66,75
2026-09-10T10:00,12,dmi,9,10,11.0,2.9,11.0,9.1,5.3,2.9,135,11.0,0.2,,100,75
2026-09-10T10:00,12,knmi,9,10,11.0,2.9,11.1,9.1,4.4,2.9,137,11.0,0.1,,100,75
2026-09-10T10:00,12,ecmwf,9,10,11.0,2.9,10.2,9.1,1.06,2.9,49,11.0,0.1,,84,75
2026-09-10T10:00,12,icon,9,10,11.0,2.9,10.9,9.1,2.78,2.9,128,11.0,0.0,,90,75
2026-09-10T10:00,12,ukmo,9,10,11.0,2.9,11.8,9.1,2.7,2.9,124,11.0,0.0,,94,75
2026-09-10T10:00,12,mfr,9,10,11.0,2.9,10.2,9.1,2.61,2.9,356,11.0,0.0,,100,75
2026-09-10T10:00,12,gfs,9,10,11.0,2.9,10.0,9.1,1.6,2.9,94,11.0,0.0,,100,75
